country,year,uniqueid,bank_account,location_type,cellphone_access,household_size,age_of_respondent,gender_of_respondent,relationship_with_head,marital_status,education_level,job_type
2,2018,4433,1,2,1,2,30,0,4,0,0,5
2,2018,4446,0,2,0,5,18,0,2,1,2,3
2,2018,4457,0,1,1,2,63,1,0,0,0,2
2,2018,4468,0,2,1,2,30,0,1,0,3,5
2,2018,4479,1,2,1,4,39,0,1,0,0,3
2,2018,4490,1,2,1,1,53,1,0,0,0,2
2,2018,4501,1,1,1,1,73,0,0,1,0,5
2,2018,4512,0,2,1,4,24,1,2,1,3,1
2,2018,4523,1,2,1,1,30,1,0,1,2,1
2,2018,4534,1,1,1,11,41,1,0,0,0,0
2,2018,4545,0,2,1,6,48,1,0,0,0,1
2,2018,4557,1,2,1,2,21,0,2,1,3,3
2,2018,4568,1,2,0,3,60,0,0,2,1,2
2,2018,4579,0,1,1,4,66,0,0,2,4,2
2,2018,4590,0,2,0,6,16,1,2,1,0,1
2,2018,4601,0,1,0,7,52,0,1,0,0,2
2,2018,4612,1,2,1,2,43,1,0,3,2,1
2,2018,4623,1,1,1,6,28,0,1,0,0,2
2,2018,4634,1,1,1,6,31,1,0,0,0,2
2,2018,4645,0,1,1,3,85,0,0,2,1,2
2,2018,4656,1,1,0,1,65,1,0,2,1,1
2,2018,4668,0,1,1,9,54,1,0,0,1,2
2,2018,4679,0,1,1,4,33,0,0,0,0,0
2,2018,4690,1,2,1,1,40,1,0,0,0,1
2,2018,4701,0,1,1,3,20,1,0,1,2,3
2,2018,4712,1,1,1,6,23,1,2,0,2,5
2,2018,4723,0,1,1,6,35,0,0,2,1,3
2,2018,4734,1,2,0,4,65,0,0,3,0,1
2,2018,4745,1,2,1,5,25,0,1,0,4,7
2,2018,4756,1,2,1,1,50,1,0,3,0,2
2,2018,4767,1,1,1,2,29,0,1,0,2,2
2,2018,4779,0,1,0,8,16,0,2,1,0,3
2,2018,4790,0,1,1,6,56,1,0,0,0,1
2,2018,4801,0,1,1,5,74,0,0,2,0,2
2,2018,4812,1,1,1,1,60,0,0,1,3,0
2,2018,4823,1,1,1,1,34,0,0,1,4,7
2,2018,4834,1,2,1,3,28,1,0,3,2,2
2,2018,4845,0,1,0,1,78,0,0,2,1,3
2,2018,4856,1,2,1,3,59,0,0,0,3,7
2,2018,4867,1,1,1,4,38,1,0,0,2,2
2,2018,4878,1,2,1,2,25,0,1,0,2,5
2,2018,4890,0,1,1,6,30,1,0,0,0,1
2,2018,4901,1,2,1,1,33,1,0,0,2,0
2,2018,4912,0,2,1,5,59,1,0,0,1,2
2,2018,4923,0,1,1,2,29,1,0,1,0,2
2,2018,4934,0,2,1,5,42,0,1,0,0,1
2,2018,4945,1,2,1,1,27,1,0,1,4,7
2,2018,4956,1,1,1,6,35,0,1,0,0,0
2,2018,4967,1,1,1,8,40,1,0,0,2,2
2,2018,4978,0,1,1,10,38,1,0,0,0,2
2,2018,4989,1,2,1,5,37,1,0,0,2,0
2,2018,5001,0,1,1,1,75,0,0,2,1,3
2,2018,5012,0,1,0,4,16,0,3,1,2,3
2,2018,5023,0,1,1,5,23,1,2,0,2,1
2,2018,5034,1,1,1,8,40,1,0,0,0,0
2,2018,5045,0,1,1,3,57,0,1,0,2,2
2,2018,5056,0,1,1,7,20,1,2,1,1,2
2,2018,5067,1,1,1,4,50,1,4,3,2,2
2,2018,5078,1,2,1,1,55,0,0,2,0,0
2,2018,5089,0,1,1,5,36,0,4,0,2,1
2,2018,5100,0,2,1,6,41,1,0,0,2,0
2,2018,5112,0,1,1,5,28,0,1,0,0,2
2,2018,5123,1,1,1,1,36,1,0,0,0,0
2,2018,5134,0,1,1,4,32,0,1,0,2,2
2,2018,5145,0,1,1,3,70,1,0,0,0,2
2,2018,5156,0,1,1,3,60,0,0,2,0,1
2,2018,5167,1,1,1,4,32,1,0,0,0,2
2,2018,5178,0,2,1,4,25,1,0,0,2,0
2,2018,5189,1,1,1,1,35,1,0,3,0,0
2,2018,5200,0,1,1,5,38,0,0,1,0,1
2,2018,5211,0,2,1,3,23,0,1,0,0,3
2,2018,5223,0,2,1,1,41,1,0,0,0,1
2,2018,5234,0,1,1,4,26,1,0,0,2,1
2,2018,5245,1,1,1,3,42,0,1,0,2,2
2,2018,5256,0,1,1,2,18,0,2,1,2,3
2,2018,5267,0,1,1,8,39,1,0,0,0,1
2,2018,5278,1,2,1,1,20,0,0,1,4,4
2,2018,5289,1,1,1,4,32,0,0,0,0,3
2,2018,5300,0,1,0,2,24,0,0,0,2,0
2,2018,5311,0,1,0,6,18,1,2,1,2,4
2,2018,5322,0,1,0,8,30,0,1,0,1,2
2,2018,5334,1,1,1,1,32,1,0,0,3,5
2,2018,5345,1,2,1,2,29,1,0,0,2,5
2,2018,5356,0,2,1,4,20,1,2,1,3,3
2,2018,5367,0,2,1,5,39,0,1,0,2,7
2,2018,5378,0,1,1,9,56,1,0,0,0,3
2,2018,5389,0,1,0,4,30,0,0,0,1,2
2,2018,5400,0,1,1,2,55,0,1,0,0,2
2,2018,5411,0,1,1,4,55,1,0,0,0,1
2,2018,5422,0,1,1,7,39,1,0,0,0,2
2,2018,5433,1,2,1,1,23,1,0,1,2,3
2,2018,5445,1,2,1,4,30,0,0,0,3,5
2,2018,5456,0,1,0,6,35,1,0,0,1,2
2,2018,5467,0,1,1,5,35,1,0,0,0,7
2,2018,5478,0,1,1,6,23,0,1,0,0,3
2,2018,5489,0,1,1,5,58,0,1,0,2,1
2,2018,5500,1,2,1,6,28,1,2,1,2,0
2,2018,5511,1,2,1,1,19,0,0,1,3,3
2,2018,5522,1,1,1,2,63,1,0,2,3,2
2,2018,5533,1,1,1,6,68,1,0,0,0,2
2,2018,5544,1,2,1,1,21,1,0,1,3,3
2,2018,5557,0,1,0,7,16,0,2,1,0,3
2,2018,5568,0,1,1,3,31,0,0,3,1,1
2,2018,5579,0,2,1,4,42,1,0,0,0,1
2,2018,5590,1,1,0,1,75,0,0,2,0,4
2,2018,5601,0,1,0,9,70,0,0,2,0,3
2,2018,5612,1,2,1,2,62,1,0,0,3,2
2,2018,5623,0,2,0,2,70,1,0,0,0,3
2,2018,5634,0,1,0,6,40,0,1,0,1,1
2,2018,5645,0,1,0,10,55,1,0,0,1,2
2,2018,5656,0,1,1,5,47,1,0,0,0,1
2,2018,5668,1,1,1,6,42,0,0,0,2,3
2,2018,5679,0,1,0,9,30,0,4,3,0,2
2,2018,5690,0,1,1,7,43,1,0,0,0,2
2,2018,5701,0,2,1,2,46,1,0,3,2,0
2,2018,5712,0,2,1,4,39,1,0,0,2,0
2,2018,5723,0,1,1,5,35,0,0,0,0,1
2,2018,5734,0,1,1,7,56,0,0,3,2,2
2,2018,5745,0,1,1,1,39,1,0,0,0,1
2,2018,5756,1,1,1,3,57,0,0,2,2,1
2,2018,5767,0,2,1,2,34,0,0,1,2,5
2,2018,5779,0,1,1,8,30,1,0,0,0,1
2,2018,5790,0,1,1,6,38,1,0,0,2,2
2,2018,5801,1,1,1,5,28,0,0,0,2,3
2,2018,5812,0,2,1,2,40,0,0,0,2,1
2,2018,5823,0,2,1,4,40,0,0,0,0,1
2,2018,5834,0,1,0,4,32,0,0,0,0,3
2,2018,5845,1,1,0,7,52,0,1,0,4,7
2,2018,5856,0,2,0,8,18,1,2,1,0,3
2,2018,5867,1,2,1,5,38,1,0,0,2,7
2,2018,5878,1,1,1,6,21,1,4,1,4,3
2,2018,5890,0,1,1,4,55,1,0,0,0,2
2,2018,5901,0,1,1,6,17,1,2,1,2,3
2,2018,5912,0,1,1,2,70,0,0,2,0,2
2,2018,5923,1,2,1,7,32,0,1,0,4,7
2,2018,5934,1,2,1,2,40,1,0,0,2,5
2,2018,5945,0,1,1,1,53,0,0,1,0,2
2,2018,5956,0,1,1,4,32,0,1,0,2,2
2,2018,5967,1,2,1,1,39,1,0,0,2,7
2,2018,5978,0,1,1,6,38,1,0,0,2,2
2,2018,5989,0,1,0,4,88,1,0,0,1,2
2,2018,6001,0,1,0,2,72,1,0,3,1,1
2,2018,6012,0,1,1,4,36,1,0,0,2,1
2,2018,6023,0,2,1,3,28,1,0,0,0,1
2,2018,6034,0,1,1,6,18,0,2,1,1,2
2,2018,6045,0,1,0,3,70,0,0,2,1,8
2,2018,6056,0,1,0,7,18,0,2,1,0,3
2,2018,6067,0,2,1,1,26,0,0,1,0,5
2,2018,6078,0,2,1,2,70,0,0,2,0,2
2,2018,6089,0,2,1,6,51,1,0,0,0,2
2,2018,6100,0,2,1,3,20,0,0,0,1,3
2,2018,6112,0,2,1,4,26,0,1,0,2,3
2,2018,6123,1,2,1,2,49,1,0,0,3,7
2,2018,6134,1,2,1,1,65,1,0,0,0,0
2,2018,6145,1,2,1,3,30,1,0,0,2,5
2,2018,6156,1,1,1,5,74,1,0,0,4,3
2,2018,6167,0,1,1,5,36,0,0,2,0,1
2,2018,6178,1,2,1,2,28,1,0,1,3,5
2,2018,6189,0,2,1,2,22,1,4,1,4,1
2,2018,6200,0,2,0,3,17,0,2,1,2,3
2,2018,6211,0,2,1,1,58,0,0,3,0,0
2,2018,6223,0,2,1,1,34,1,0,0,0,1
2,2018,6234,0,1,0,9,18,1,2,1,0,3
2,2018,6245,0,1,1,3,20,0,4,1,0,3
2,2018,6256,0,1,0,7,85,0,3,2,0,3
2,2018,6267,0,2,1,1,26,1,0,1,0,0
2,2018,6278,0,1,1,6,25,0,0,0,1,2
2,2018,6289,1,1,1,5,26,0,1,0,2,2
2,2018,6300,0,1,1,4,30,1,0,0,0,0
2,2018,6311,0,2,1,4,38,0,0,2,1,1
2,2018,6322,1,2,1,3,17,1,2,1,0,3
2,2018,6334,0,1,1,4,47,0,1,0,2,1
2,2018,6345,0,1,1,4,50,1,0,0,0,1
2,2018,6356,0,1,0,3,16,0,2,1,0,3
2,2018,6367,0,1,1,1,24,0,0,0,2,0
2,2018,6378,0,1,1,1,35,1,0,1,0,5
2,2018,6389,0,2,1,12,34,0,1,0,1,3
2,2018,6400,1,2,1,5,42,1,1,0,0,0
2,2018,6411,0,2,1,1,40,0,0,1,0,0
2,2018,6422,1,1,1,7,37,0,1,0,0,2
2,2018,6433,0,1,0,2,18,1,2,1,0,3
2,2018,6445,1,1,1,3,19,1,2,1,2,4
2,2018,6456,0,2,1,1,27,0,0,1,0,1
2,2018,6467,0,1,0,4,90,1,0,2,1,8
2,2018,6478,0,1,1,4,20,0,0,0,1,1
2,2018,6489,0,1,0,1,24,1,0,1,2,1
2,2018,6500,1,2,1,4,67,1,0,0,0,2
2,2018,6511,1,1,1,2,47,0,1,0,0,0
2,2018,6522,0,1,1,3,64,1,0,0,2,2
2,2018,6533,0,2,1,4,64,0,0,2,0,2
2,2018,6544,1,1,1,8,40,1,0,0,2,2
2,2018,6556,0,1,1,6,50,1,0,0,1,2
2,2018,6567,0,2,1,1,29,0,0,0,0,1
2,2018,6578,0,1,1,1,35,1,0,3,0,1
2,2018,6589,0,1,1,3,45,0,0,0,2,0
2,2018,6600,0,1,0,6,88,1,0,0,5,4
2,2018,6611,1,1,1,5,37,0,1,0,4,2
2,2018,6622,0,1,1,5,22,0,2,1,4,5
2,2018,6633,1,2,1,1,21,0,0,1,2,1
2,2018,6644,0,1,1,5,52,1,2,0,4,1
2,2018,6655,0,1,1,4,60,0,0,0,1,2
2,2018,6668,0,1,1,8,47,1,0,0,0,0
2,2018,6679,0,1,1,3,45,1,0,3,0,0
2,2018,6690,0,2,0,4,27,0,1,0,0,1
2,2018,6701,0,2,0,2,30,1,2,1,2,3
2,2018,6712,0,1,1,4,17,0,0,1,0,1
2,2018,6723,0,1,1,5,56,1,0,2,0,1
2,2018,6734,1,2,1,1,20,0,0,1,3,3
2,2018,6745,0,2,1,4,36,0,1,0,2,2
2,2018,6756,1,2,1,7,38,0,1,0,2,0
2,2018,6767,0,1,1,4,35,0,0,0,0,1
2,2018,6779,0,1,0,5,17,0,2,1,2,3
2,2018,6790,1,2,1,4,35,0,0,3,2,1
2,2018,6801,0,1,0,6,32,0,1,0,1,1
2,2018,6812,1,2,1,1,25,0,0,1,2,7
2,2018,6823,0,1,1,3,60,1,0,0,1,2
2,2018,6834,0,1,1,7,45,1,0,0,1,2
2,2018,6845,1,2,1,5,42,0,0,2,2,1
2,2018,6856,0,2,0,4,17,0,2,1,2,3
2,2018,6867,0,1,1,5,28,0,0,0,2,2
2,2018,6878,1,2,1,3,18,1,2,1,4,0
2,2018,6890,0,1,1,8,42,1,0,0,0,1
2,2018,6901,0,1,1,5,47,0,0,0,0,3
2,2018,6912,0,2,1,5,42,0,0,2,0,1
2,2018,6923,1,1,0,3,56,1,0,0,2,2
2,2018,6934,0,1,1,6,58,0,0,0,1,3
2,2018,6945,0,2,1,2,21,0,1,0,0,1
2,2018,6956,0,1,1,5,22,1,2,1,2,3
2,2018,6967,0,2,0,1,37,0,0,1,2,0
2,2018,6978,0,2,1,2,55,0,1,0,0,2
2,2018,6989,0,2,1,2,40,0,1,0,0,3
2,2018,7001,1,2,1,4,42,1,0,0,4,0
2,2018,7012,0,1,1,3,20,1,4,1,2,3
2,2018,7023,0,1,1,8,44,1,0,0,1,2
2,2018,7034,0,2,1,3,40,0,1,0,0,4
2,2018,7045,0,2,1,4,30,0,1,0,0,3
2,2018,7056,0,1,0,3,70,0,1,0,0,1
2,2018,7067,0,1,0,2,60,0,0,0,1,1
2,2018,7078,0,1,0,1,65,1,0,3,0,0
2,2018,7089,0,2,1,8,30,0,0,0,1,0
2,2018,7100,0,1,1,3,68,0,0,0,0,2
2,2018,7112,1,1,1,3,75,1,0,0,2,0
2,2018,7123,0,2,0,4,55,1,0,1,0,2
2,2018,7134,0,1,1,5,48,0,0,0,2,0
2,2018,7145,0,1,1,1,77,0,0,1,1,5
2,2018,7156,1,1,1,1,35,1,0,3,4,7
2,2018,7167,0,2,0,1,23,0,0,1,2,1
2,2018,7178,0,1,1,1,61,0,0,2,0,2
2,2018,7189,0,1,1,5,35,1,0,0,2,5
2,2018,7200,0,1,0,3,18,1,4,1,2,3
2,2018,7211,0,1,0,4,21,0,4,0,0,3
2,2018,7223,0,2,1,8,38,1,0,0,0,2
2,2018,7234,0,2,1,2,26,1,1,0,2,5
2,2018,7245,0,2,1,6,23,0,1,0,0,1
2,2018,7256,0,1,1,5,53,1,0,0,2,1
2,2018,7267,1,2,1,6,38,0,1,0,3,7
2,2018,7278,1,1,1,6,44,1,0,0,2,7
2,2018,7289,0,1,1,2,26,0,0,1,2,1
2,2018,7300,0,2,1,3,23,0,1,0,2,3
2,2018,7311,1,1,1,5,28,0,2,1,3,5
2,2018,7322,0,1,0,1,84,1,0,2,0,3
2,2018,7334,0,1,1,6,85,1,0,0,1,2
2,2018,7345,0,1,1,1,72,1,0,2,0,2
2,2018,7356,0,1,1,8,18,1,2,1,0,1
2,2018,7367,1,2,1,2,29,0,1,0,3,5
2,2018,7378,0,2,0,2,82,0,0,2,1,3
2,2018,7389,0,1,1,5,40,1,0,0,0,2
2,2018,7400,0,1,0,2,48,0,1,0,1,2
2,2018,7411,0,1,1,9,30,0,1,0,0,2
2,2018,7422,1,2,1,5,35,1,0,0,3,7
2,2018,7433,0,2,1,3,25,0,1,0,0,5
2,2018,7445,0,1,1,3,47,1,0,0,0,2
2,2018,7456,0,1,1,7,26,0,4,0,0,1
2,2018,7467,0,1,0,3,84,0,0,2,0,3
2,2018,7478,0,1,1,5,38,0,1,0,2,1
2,2018,7489,0,1,1,4,19,1,2,1,2,1
2,2018,7500,0,1,0,6,40,0,1,0,0,2
2,2018,7511,0,2,1,3,26,0,0,0,0,3
2,2018,7522,0,1,1,3,26,0,1,0,2,2
2,2018,7533,0,1,1,5,64,0,0,2,0,2
2,2018,7544,0,1,0,4,64,0,1,0,0,2
2,2018,7556,1,1,1,3,74,1,0,0,1,2
2,2018,7567,0,2,0,6,53,0,1,0,0,2
2,2018,7578,0,1,1,2,36,0,1,0,0,1
2,2018,7589,0,2,1,7,43,1,1,1,2,5
2,2018,7600,0,2,0,5,28,0,1,0,0,1
2,2018,7611,0,1,1,4,40,0,0,3,1,1
2,2018,7622,0,1,1,4,44,0,2,1,2,2
2,2018,7633,0,1,0,3,18,0,2,1,2,3
2,2018,7644,0,1,1,5,60,1,0,0,1,2
2,2018,7655,0,2,0,1,70,0,0,2,1,3
2,2018,7667,0,2,1,3,28,0,1,0,2,3
2,2018,7678,0,1,1,6,30,1,2,1,0,1
2,2018,7689,1,1,1,8,56,1,0,0,4,7
2,2018,7700,0,1,1,7,30,0,1,0,0,1
2,2018,7711,0,1,1,8,30,1,0,0,1,1
2,2018,7722,0,1,1,4,35,0,1,0,2,2
2,2018,7733,0,1,1,6,38,0,1,0,0,2
2,2018,7744,0,1,1,2,22,0,0,0,1,2
2,2018,7755,0,1,1,6,38,1,0,0,0,2
2,2018,7766,0,1,1,2,49,0,1,0,2,2
2,2018,7779,0,2,0,3,71,0,1,0,1,1
2,2018,7790,0,2,1,1,56,0,0,0,4,2
2,2018,7801,0,1,0,1,60,0,0,2,1,3
2,2018,7812,1,2,1,3,27,0,0,1,2,3
2,2018,7823,1,1,1,4,52,0,0,2,1,0
2,2018,7834,1,1,1,4,54,0,0,0,2,0
2,2018,7845,1,1,1,1,64,0,0,2,0,2
2,2018,7856,0,2,1,4,28,1,0,0,0,5
2,2018,7867,1,1,1,1,50,1,0,0,3,7
2,2018,7878,0,1,1,3,43,1,0,0,1,2
2,2018,7890,1,1,1,2,27,0,0,0,4,0
2,2018,7901,0,1,0,4,69,0,0,2,1,2
2,2018,7912,0,1,0,3,29,1,4,0,0,0
2,2018,7923,1,2,1,5,30,0,1,0,0,1
2,2018,7934,0,2,1,1,25,1,0,1,2,1
2,2018,7945,0,2,0,2,89,0,0,2,0,8
2,2018,7956,0,1,1,6,20,0,4,0,1,2
2,2018,7967,0,1,0,4,25,0,0,3,1,2
2,2018,7978,0,1,0,7,17,0,2,1,2,3
2,2018,7989,1,1,1,5,40,0,1,0,2,7
2,2018,8001,1,2,1,1,43,1,0,0,0,5
2,2018,8012,0,1,1,7,19,1,2,1,4,3
2,2018,8023,0,1,0,3,20,0,1,0,1,1
2,2018,8034,0,1,0,7,55,1,0,0,1,1
2,2018,8045,0,1,1,4,95,1,0,0,0,3
2,2018,8056,0,1,1,5,30,0,1,0,0,3
2,2018,8067,0,1,0,7,56,0,0,2,1,2
2,2018,8078,0,1,1,1,46,1,0,2,2,1
2,2018,8089,0,1,0,4,20,0,1,0,1,2
2,2018,8100,1,1,1,1,42,0,0,0,4,7
2,2018,8112,0,1,1,1,35,1,0,3,0,2
2,2018,8123,0,1,1,3,24,1,2,1,0,1
2,2018,8134,1,2,1,4,40,1,0,0,0,0
2,2018,8145,0,1,1,3,32,0,0,0,3,7
2,2018,8156,0,1,1,3,24,0,1,0,2,1
2,2018,8167,1,2,1,1,21,1,0,1,3,3
2,2018,8178,0,1,1,4,19,1,2,1,2,3
2,2018,8189,0,1,0,2,70,0,0,2,0,2
2,2018,8200,0,1,1,1,58,0,0,0,2,2
2,2018,8211,0,1,0,10,32,0,1,0,0,2
2,2018,8223,1,2,1,5,45,1,0,0,4,0
2,2018,8234,0,2,1,1,33,0,0,1,0,0
2,2018,8245,0,2,0,1,69,1,0,0,0,1
2,2018,8256,0,2,1,2,19,0,0,0,2,0
2,2018,8267,1,1,1,6,54,1,0,0,0,2
2,2018,8278,0,1,1,3,21,0,0,1,2,3
2,2018,8289,0,1,1,5,29,1,0,0,0,2
2,2018,8300,0,1,1,6,27,0,1,0,0,2
2,2018,8311,0,1,0,6,16,1,4,1,2,3
2,2018,8322,0,2,1,2,21,0,1,0,2,3
2,2018,8334,1,2,1,1,47,1,0,3,0,5
2,2018,8345,0,2,1,1,21,1,0,1,4,3
2,2018,8356,0,2,1,4,20,0,1,0,2,3
2,2018,8367,0,1,0,2,26,0,1,0,0,1
2,2018,8377,0,2,1,3,23,0,2,1,3,3
2,2018,8387,0,2,1,3,35,0,0,0,1,0
2,2018,8398,0,1,1,6,28,0,1,0,1,2
2,2018,8408,0,1,1,9,46,1,0,0,2,2
2,2018,8419,0,1,1,5,28,1,2,1,2,5
2,2018,8429,0,1,1,2,25,0,2,1,2,2
2,2018,8440,0,2,1,3,35,0,0,0,2,3
2,2018,8450,1,2,1,2,42,1,0,0,3,0
2,2018,8460,0,1,1,1,31,1,0,3,0,1
2,2018,8468,0,1,1,4,35,0,0,0,0,0
2,2018,8477,0,1,1,6,27,0,4,0,0,1
2,2018,8488,0,2,1,1,25,1,0,1,3,7
2,2018,8498,1,2,1,3,35,1,0,0,0,1
2,2018,8507,1,1,1,8,35,1,0,0,4,3
2,2018,8516,1,2,1,1,54,0,0,3,2,1
2,2018,8527,0,2,0,4,72,0,0,0,1,2
2,2018,8538,0,2,1,1,35,1,0,1,0,1
2,2018,8548,0,1,0,2,68,1,0,0,0,3
2,2018,8557,0,1,0,6,30,0,1,0,1,2
2,2018,8568,0,2,1,4,28,1,0,0,2,1
2,2018,8578,0,2,1,2,25,0,4,0,4,0
2,2018,8587,0,2,1,3,48,1,0,0,0,5
2,2018,8598,0,2,1,6,76,1,0,0,1,3
2,2018,8599,0,1,0,6,45,1,0,0,1,2
2,2018,8600,1,1,1,2,28,1,0,0,2,0
2,2018,8601,0,1,1,8,71,1,0,1,1,3
2,2018,8603,0,1,1,11,19,1,2,1,0,2
2,2018,8604,0,1,1,7,22,1,2,1,2,2
2,2018,8605,0,1,1,3,59,0,1,0,2,0
2,2018,8606,0,1,1,5,22,0,4,0,2,2
2,2018,8607,1,2,1,1,34,1,0,0,2,7
2,2018,8608,0,1,1,1,41,0,0,3,0,2
2,2018,8609,1,1,1,2,46,1,2,1,2,0
2,2018,8610,0,1,1,4,25,0,2,1,2,1
2,2018,8611,1,2,1,2,20,0,0,0,2,1
2,2018,8612,0,1,0,5,20,1,2,1,1,2
2,2018,8614,0,1,0,6,50,1,0,0,1,2
2,2018,8615,1,1,1,3,34,1,4,1,4,2
2,2018,8616,0,1,1,4,71,1,0,0,1,2
2,2018,8617,1,1,1,2,33,0,1,0,2,3
2,2018,8618,0,2,1,4,33,1,0,0,0,0
2,2018,8619,0,1,1,1,34,1,0,0,0,1
2,2018,8620,0,1,1,7,37,0,1,0,0,2
2,2018,8621,0,2,1,2,35,0,1,0,4,3
2,2018,8622,0,1,0,8,18,1,4,1,0,3
2,2018,8623,0,2,1,1,45,1,0,0,2,1
2,2018,8626,1,1,1,3,26,0,0,0,3,5
2,2018,8627,0,1,0,2,80,1,0,0,1,3
2,2018,8628,1,2,1,3,39,1,0,0,0,4
2,2018,8629,0,1,1,4,45,1,0,0,2,1
2,2018,8630,0,1,1,4,25,0,1,0,0,1
2,2018,8631,0,2,0,8,16,0,2,1,2,3
2,2018,8632,0,1,0,5,45,1,0,0,1,2
2,2018,8633,1,1,1,6,52,0,1,0,0,2
2,2018,8634,0,1,0,3,16,1,2,1,2,3
2,2018,8635,0,2,1,3,56,0,0,2,0,3
2,2018,8637,0,1,1,2,34,0,1,0,2,3
2,2018,8638,0,2,1,5,50,0,1,0,1,3
2,2018,8639,1,1,1,6,35,0,1,0,4,7
2,2018,8640,0,2,0,3,17,0,2,1,2,3
2,2018,8641,1,1,1,2,58,0,1,0,4,2
2,2018,8642,0,1,0,9,16,1,2,1,0,3
2,2018,8643,0,1,1,4,22,1,5,1,0,5
2,2018,8644,0,1,0,3,20,1,2,1,0,2
2,2018,8645,0,1,1,2,67,0,0,2,1,2
2,2018,8646,0,1,1,5,39,1,0,3,2,2
2,2018,8648,0,1,0,1,85,1,0,2,0,8
2,2018,8649,0,2,1,1,17,1,0,1,0,1
2,2018,8650,0,1,1,2,47,0,0,3,1,1
2,2018,8651,0,1,1,7,24,1,2,1,2,2
2,2018,8652,1,2,1,1,29,1,0,1,3,2
2,2018,8653,0,1,1,2,47,0,0,0,2,2
2,2018,8654,0,1,1,2,32,0,0,3,0,1
2,2018,8655,0,2,1,4,18,0,4,1,0,5
2,2018,8656,1,1,1,1,29,0,0,1,0,5
2,2018,8657,0,2,0,3,34,1,2,1,0,1
2,2018,8659,0,1,1,5,24,0,0,0,1,2
2,2018,8660,0,1,1,2,40,0,0,3,0,1
2,2018,8661,0,2,1,11,17,0,4,1,2,3
2,2018,8662,0,1,0,6,75,0,0,2,1,8
2,2018,8663,0,1,0,8,35,0,1,0,1,2
2,2018,8664,0,1,1,9,26,0,1,0,1,3
2,2018,8665,1,2,1,4,42,0,1,0,2,0
2,2018,8666,0,1,0,2,76,0,0,2,1,2
2,2018,8667,1,1,1,3,52,1,0,0,2,2
2,2018,8668,0,1,0,7,23,0,1,0,0,3
2,2018,8670,0,2,1,1,24,1,0,0,0,1
2,2018,8671,0,2,1,3,30,1,0,0,0,5
2,2018,8672,1,1,1,1,40,0,0,2,0,2
2,2018,8673,0,1,1,1,26,1,0,1,3,0
2,2018,8674,0,1,1,3,20,0,1,0,0,2
2,2018,8675,1,2,1,1,53,1,0,0,4,0
2,2018,8676,0,1,1,2,71,1,1,0,1,2
2,2018,8677,1,2,1,1,35,1,0,0,3,5
2,2018,8678,0,1,1,4,55,0,0,2,0,2
2,2018,8679,0,2,1,3,22,0,2,1,4,0
2,2018,8681,0,1,1,10,45,1,0,0,0,2
2,2018,8682,0,1,1,4,49,0,0,0,1,2
2,2018,8683,0,2,0,3,16,0,2,1,2,3
2,2018,8684,1,1,1,4,50,1,0,0,0,7
2,2018,8685,0,2,1,5,40,0,0,0,2,1
2,2018,8686,1,2,1,5,38,0,1,0,2,0
2,2018,8687,1,2,1,5,29,1,0,0,2,5
2,2018,8688,0,1,1,1,29,0,0,0,0,1
2,2018,8689,0,2,1,5,36,0,0,3,0,1
2,2018,8690,0,2,1,2,29,0,0,3,0,0
2,2018,8692,1,2,1,5,26,0,1,0,2,2
2,2018,8693,1,1,1,3,56,0,1,0,0,0
2,2018,8694,1,2,1,4,63,0,1,0,0,2
2,2018,8695,0,1,0,4,25,1,2,1,0,1
2,2018,8696,1,2,1,7,42,1,1,0,0,1
2,2018,8697,0,2,1,2,39,0,0,1,0,1
2,2018,8698,0,1,1,4,33,0,1,0,2,2
2,2018,8699,1,2,1,1,21,0,0,1,2,0
2,2018,8700,0,1,1,2,25,1,4,1,2,5
2,2018,8701,0,2,1,6,88,1,0,0,1,2
2,2018,8703,0,2,1,3,28,0,1,0,2,5
2,2018,8704,0,1,1,5,32,0,1,0,1,1
2,2018,8705,0,1,1,6,45,0,1,0,0,1
2,2018,8706,0,1,0,5,21,1,2,1,2,3
2,2018,8707,0,2,1,6,39,1,0,0,0,1
2,2018,8708,0,2,1,6,32,1,0,0,0,1
2,2018,8709,0,2,1,1,24,1,0,1,2,5
2,2018,8710,0,2,0,1,22,1,0,1,2,1
2,2018,8711,1,2,1,5,51,1,0,0,2,5
2,2018,8712,0,1,1,3,18,1,2,1,2,3
2,2018,8714,0,1,1,4,37,1,5,1,0,1
2,2018,8715,1,1,1,5,40,1,0,0,2,2
2,2018,8716,0,1,1,7,55,1,0,0,4,4
2,2018,8717,0,1,1,6,28,1,2,1,1,4
2,2018,8718,1,1,1,2,47,0,1,0,2,0
2,2018,8719,0,1,1,3,43,0,1,0,2,0
2,2018,8720,0,1,0,9,28,0,1,0,1,1
2,2018,8721,0,2,0,6,18,0,2,1,0,3
2,2018,8722,0,1,1,3,40,0,0,0,2,0
2,2018,8723,0,1,1,5,35,1,0,0,0,2
2,2018,8725,1,2,1,7,23,0,2,1,3,1
2,2018,8726,1,1,1,4,35,0,1,0,0,1
2,2018,8727,0,2,1,5,25,0,1,0,0,0
2,2018,8728,0,2,1,1,26,1,0,1,2,1
2,2018,8729,0,1,0,1,70,0,0,2,0,2
2,2018,8730,0,1,0,5,67,0,0,2,1,0
